No.,Time,Source,Destination,Protocol,Length,Info,Source Port,Destination Port,Human
1018,7.044008,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=263508 Ack=58751 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1019,7.044008,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=264960 Ack=58751 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1020,7.044008,3353877079,3232281142,TLSv1.2,1463,Application Data,443,49784,1
1021,7.044167,3232281142,3353877079,TCP,54,49784  >  443 [ACK] Seq=61063 Ack=267821 Win=132096 Len=0,49784,443,0
1022,7.044543,3232281142,3353877079,TLSv1.2,650,"Application Data, Application Data",49773,443,0
1023,7.04504,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=267821 Ack=59330 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1024,7.04504,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=269273 Ack=59330 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1025,7.04504,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=270725 Ack=59330 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1026,7.04504,3353877079,3232281142,TLSv1.2,1288,Application Data,443,49784,1
1027,7.045104,3232281142,3353877079,TCP,54,49784  >  443 [ACK] Seq=61063 Ack=273411 Win=132096 Len=0,49784,443,0
1028,7.046271,3232281142,3353877079,TLSv1.2,632,"Application Data, Application Data",49784,443,0
1029,7.046727,3232281142,3353877079,TLSv1.2,632,"Application Data, Application Data",49784,443,0
1030,7.046967,3353877079,3232281142,TCP,54,443  >  49784 [ACK] Seq=273411 Ack=59908 Win=217088 Len=0,443,49784,0
1031,7.047309,3353877079,3232281142,TLSv1.2,341,Application Data,443,49784,1
1032,7.047309,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=273698 Ack=60486 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1033,7.047309,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=275150 Ack=60486 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1034,7.047368,3232281142,3353877079,TCP,54,49784  >  443 [ACK] Seq=62219 Ack=276602 Win=132096 Len=0,49784,443,0
1035,7.048517,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=276602 Ack=60486 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1036,7.048517,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=278054 Ack=60486 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1037,7.048517,3353877079,3232281142,TLSv1.2,1108,Application Data,443,49784,1
1038,7.048517,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=280560 Ack=60486 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1039,7.048517,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=282012 Ack=60486 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1040,7.048517,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=283464 Ack=60486 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1041,7.048517,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=284916 Ack=60486 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1042,7.048517,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=286368 Ack=60486 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1043,7.048517,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=287820 Ack=60486 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1044,7.048517,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=289272 Ack=60486 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1045,7.048517,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=290724 Ack=60486 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1046,7.048517,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=292176 Ack=60486 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1047,7.048517,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=293628 Ack=60486 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1048,7.048517,3353877079,3232281142,TLSv1.2,1485,Application Data,443,49784,1
1049,7.048517,3353877079,3232281142,TCP,54,443  >  49784 [ACK] Seq=296511 Ack=61063 Win=216576 Len=0,443,49784,0
1050,7.048517,3353877079,3232281142,TLSv1.2,1148,Application Data,443,49784,1
1051,7.048517,3353877079,3232281142,TLSv1.2,354,Application Data,443,49784,1
1052,7.048695,3232281142,3353877079,TCP,54,49784  >  443 [ACK] Seq=62219 Ack=297905 Win=132096 Len=0,49784,443,0
1053,7.049358,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=297905 Ack=61063 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1054,7.049358,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=299357 Ack=61063 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1055,7.049358,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=300809 Ack=61063 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1056,7.049358,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=302261 Ack=61063 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1057,7.049358,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=303713 Ack=61063 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1058,7.049358,3353877079,3232281142,TLSv1.2,363,Application Data,443,49784,1
1059,7.049358,3353877079,3232281142,TCP,54,443  >  49773 [ACK] Seq=188528 Ack=34172 Win=217088 Len=0,443,49773,0
1060,7.049446,3232281142,3353877079,TCP,54,49784  >  443 [ACK] Seq=62219 Ack=305474 Win=132096 Len=0,49784,443,0
1061,7.050495,3232281142,3353877079,TLSv1.2,631,"Application Data, Application Data",49784,443,0
1062,7.051903,3353877079,3232281142,TCP,54,443  >  49784 [ACK] Seq=305474 Ack=62219 Win=217088 Len=0,443,49784,0
1063,7.05308,3353877079,3232281142,TLSv1.2,462,Application Data,443,49773,1
1064,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=188936 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1065,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=190388 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1066,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=191840 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1067,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=193292 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1068,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=194744 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1069,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=196196 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1070,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=197648 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1071,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=199100 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1072,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=200552 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1073,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=202004 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1074,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=203456 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1075,7.05308,3353877079,3232281142,TLSv1.2,1506,Application Data,443,49773,1
1076,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=206360 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1077,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=207812 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1078,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=209264 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1079,7.05308,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=210716 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1080,7.053234,3232281142,3353877079,TCP,54,49773  >  443 [ACK] Seq=34172 Ack=212168 Win=132096 Len=0,49773,443,0
1081,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=212168 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1082,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=213620 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1083,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=215072 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1084,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=216524 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1085,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=217976 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1086,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=219428 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1087,7.053827,3353877079,3232281142,TLSv1.2,1506,Application Data,443,49773,1
1088,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=222332 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1089,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=223784 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1090,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=225236 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1091,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=226688 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1092,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=228140 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1093,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=229592 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1094,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=231044 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1095,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=232496 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1096,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=233948 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1097,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=235400 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1098,7.053827,3353877079,3232281142,TLSv1.2,1506,Application Data,443,49773,1
1099,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=238304 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1100,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=239756 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1101,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=241208 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1102,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=242660 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1103,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=244112 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1104,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=245564 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1105,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=247016 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1106,7.053827,3353877079,3232281142,TCP,1506,"443  >  49773 [PSH, ACK] Seq=248468 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU]",443,49773,0
1107,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=249920 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1108,7.053827,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=251372 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1109,7.05409,3232281142,3353877079,TCP,54,49773  >  443 [ACK] Seq=34172 Ack=252824 Win=132096 Len=0,49773,443,0
1110,7.054227,3232281142,3353877079,TLSv1.2,632,"Application Data, Application Data",49784,443,0
1111,7.054318,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=252824 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1112,7.054318,3353877079,3232281142,TLSv1.2,1506,"Application Data, Application Data",443,49773,0
1113,7.054318,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=255728 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1114,7.054318,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=257180 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1115,7.054318,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=258632 Ack=34172 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
1116,7.054318,3353877079,3232281142,TLSv1.2,225,Application Data,443,49773,1
1117,7.054411,3232281142,3353877079,TCP,54,49773  >  443 [ACK] Seq=34172 Ack=260255 Win=132096 Len=0,49773,443,0
1118,7.054792,3232281142,3353877079,TLSv1.2,633,"Application Data, Application Data",49784,443,0
1119,7.055528,3353877079,3232281142,TCP,54,443  >  49784 [ACK] Seq=305474 Ack=62796 Win=217088 Len=0,443,49784,0
1120,7.057825,3232281142,3353877079,TLSv1.2,631,"Application Data, Application Data",49784,443,0
1121,7.059585,3353877079,3232281142,TCP,54,443  >  49784 [ACK] Seq=305474 Ack=63953 Win=217088 Len=0,443,49784,0
1122,7.061177,3232281142,3353877079,TLSv1.2,616,"Application Data, Application Data",49784,443,0
1123,7.061803,3232281142,3353877079,TLSv1.2,618,"Application Data, Application Data",49784,443,0
1124,7.062431,3232281142,3353877079,TLSv1.2,619,"Application Data, Application Data",49784,443,0
1125,7.062773,3353877079,3232281142,TCP,54,443  >  49784 [ACK] Seq=305474 Ack=64530 Win=217088 Len=0,443,49784,0
1126,7.066251,3353877079,3232281142,TCP,54,443  >  49784 [ACK] Seq=305474 Ack=65092 Win=217088 Len=0,443,49784,0
1127,7.066251,3353877079,3232281142,TCP,54,443  >  49784 [ACK] Seq=305474 Ack=65656 Win=217088 Len=0,443,49784,0
1128,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=305474 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1129,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=306926 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1130,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=308378 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1131,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=309830 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1132,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=311282 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1133,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=312734 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1134,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=314186 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1135,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=315638 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1136,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=317090 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1137,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=318542 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1138,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=319994 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1139,7.067219,3353877079,3232281142,TLSv1.2,1506,Application Data,443,49784,1
1140,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=322898 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1141,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=324350 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1142,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=325802 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1143,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=327254 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1144,7.067219,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=328706 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1145,7.067399,3232281142,3353877079,TCP,54,49784  >  443 [ACK] Seq=66221 Ack=330158 Win=132096 Len=0,49784,443,0
1146,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=330158 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1147,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=331610 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1148,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=333062 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1149,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=334514 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1150,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=335966 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1151,7.068079,3353877079,3232281142,TLSv1.2,1506,Application Data,443,49784,1
1152,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=338870 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1153,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=340322 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1154,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=341774 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1155,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=343226 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1156,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=344678 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1157,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=346130 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1158,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=347582 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1159,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=349034 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1160,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=350486 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1161,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=351938 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1162,7.068079,3353877079,3232281142,TLSv1.2,1506,Application Data,443,49784,1
1163,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=354842 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
1164,7.068079,3353877079,3232281142,TCP,1506,443  >  49784 [ACK] Seq=356294 Ack=65656 Win=217088 Len=1452 [TCP segment of a reassembled PDU],443,49784,0
